,path_file,spk_id,duration_sec,spk_gender
1968,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0317.wav,01m,7.4988125,0
1969,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030o.wav,01m,9.6276875,0
1970,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010t.wav,01m,5.15025,0
1971,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010r.wav,01m,5.4673125,0
1972,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0313.wav,01m,6.0535625,0
1973,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0303.wav,01m,8.9615625,0
1975,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0307.wav,01m,6.7495625,0
1976,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma0111.wav,01m,5.748375,0
1977,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010j.wav,01m,5.366375,0
1978,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0212.wav,01m,6.1595,0
1981,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010q.wav,01m,5.29125,0
1982,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma0110.wav,01m,5.3475,0
1983,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0304.wav,01m,10.981875,0
1986,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030r.wav,01m,8.610625,0
1987,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020p.wav,01m,7.3645625,0
1988,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020j.wav,01m,7.9618125,0
1990,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020x.wav,01m,10.3131875,0
1992,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010f.wav,01m,5.4575,0
1993,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo031d.wav,01m,9.1570625,0
1995,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0209.wav,01m,6.4836875,0
1997,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020t.wav,01m,9.3868125,0
1998,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0314.wav,01m,9.8616875,0
2000,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo031c.wav,01m,7.0588125,0
2001,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020k.wav,01m,6.9290625,0
2002,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma0107.wav,01m,5.413875,0
2004,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030j.wav,01m,8.205125,0
2005,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020l.wav,01m,6.5970625,0
2006,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0305.wav,01m,7.3466875,0
2008,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020s.wav,01m,6.1990625,0
2009,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0319.wav,01m,6.783125,0
2010,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo031b.wav,01m,9.25625,0
2011,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0302.wav,01m,5.1335,0
2012,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0208.wav,01m,5.368875,0
2014,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020d.wav,01m,5.6498125,0
2015,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0215.wav,01m,10.6936875,0
2016,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0312.wav,01m,8.095625,0
2017,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010i.wav,01m,5.8908125,0
2018,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030i.wav,01m,6.5071875,0
2019,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0301.wav,01m,11.077125,0
2020,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030w.wav,01m,6.7258125,0
2021,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma0109.wav,01m,5.184875,0
2022,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010h.wav,01m,5.7726875,0
2023,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc021e.wav,01m,9.95525,0
2026,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0318.wav,01m,6.585125,0
2030,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020i.wav,01m,8.0061875,0
2031,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc021b.wav,01m,10.9200625,0
2032,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo031a.wav,01m,8.06,0
2033,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc021a.wav,01m,9.9979375,0
2034,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc021d.wav,01m,6.340125,0
2035,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020o.wav,01m,8.7958125,0
2036,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030s.wav,01m,7.7351875,0
2038,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0201.wav,01m,9.2235625,0
2039,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma0112.wav,01m,5.2635625,0
2040,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010e.wav,01m,5.6519375,0
2041,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020f.wav,01m,11.8690625,0
2042,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020g.wav,01m,7.977,0
2043,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030z.wav,01m,8.9194375,0
2044,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030b.wav,01m,5.1379375,0
2045,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0315.wav,01m,9.083875,0
2046,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030p.wav,01m,8.9865625,0
2047,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010s.wav,01m,5.308125,0
2048,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0308.wav,01m,11.9731875,0
2049,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030l.wav,01m,9.669625,0
2051,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030c.wav,01m,5.2750625,0
2053,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0309.wav,01m,13.3888125,0
2054,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020r.wav,01m,5.4721875,0
2055,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0310.wav,01m,9.37875,0
2056,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc021f.wav,01m,8.4266875,0
2057,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020c.wav,01m,6.5788125,0
2059,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030t.wav,01m,9.1863125,0
2060,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma0106.wav,01m,5.31225,0
2061,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma0105.wav,01m,5.2395,0
2062,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020q.wav,01m,5.42625,0
2064,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0210.wav,01m,7.98875,0
2065,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030v.wav,01m,10.7414375,0
2067,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030d.wav,01m,8.7834375,0
2068,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01ma010n.wav,01m,5.453,0
2069,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo0316.wav,01m,11.0326875,0
2071,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030x.wav,01m,9.216125,0
2072,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030m.wav,01m,8.1075625,0
2075,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030u.wav,01m,10.5360625,0
2076,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0213.wav,01m,6.067875,0
2078,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc021c.wav,01m,6.5730625,0
2080,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0216.wav,01m,5.820625,0
2082,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020z.wav,01m,5.515125,0
2083,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mo030a.wav,01m,9.788875,0
2085,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc020y.wav,01m,8.59375,0
2087,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/01m/01mc0203.wav,01m,6.5160625,0
2089,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0219.wav,401,7.5670625,0
2090,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020x.wav,401,10.173625,0
2091,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030n.wav,401,5.1079375,0
2092,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020v.wav,401,11.9041875,0
2093,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0317.wav,401,7.2060625,0
2094,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030k.wav,401,15.1765625,0
2095,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0306.wav,401,5.129875,0
2096,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o031b.wav,401,8.5623125,0
2097,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0218.wav,401,10.378125,0
2098,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0313.wav,401,13.072625,0
2099,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010h.wav,401,6.167875,0
2100,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0310.wav,401,8.3764375,0
2102,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0217.wav,401,6.4009375,0
2103,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030y.wav,401,5.36325,0
2104,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020e.wav,401,8.37225,0
2105,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0112.wav,401,6.2508125,0
2106,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c021f.wav,401,7.5383125,0
2107,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0308.wav,401,9.991875,0
2108,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0315.wav,401,15.419875,0
2109,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010g.wav,401,5.5618125,0
2110,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030w.wav,401,12.4504375,0
2112,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030a.wav,401,7.41675,0
2113,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0111.wav,401,6.554375,0
2114,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0202.wav,401,5.806375,0
2115,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030b.wav,401,8.41125,0
2116,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020k.wav,401,8.152625,0
2117,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030i.wav,401,13.0615,0
2118,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010t.wav,401,6.528875,0
2119,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0114.wav,401,5.7371875,0
2121,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010k.wav,401,5.1760625,0
2122,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010x.wav,401,7.085875,0
2123,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010q.wav,401,6.8130625,0
2124,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0106.wav,401,6.487625,0
2125,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o031c.wav,401,7.641125,0
2126,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030q.wav,401,12.7041875,0
2127,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020o.wav,401,5.549875,0
2129,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030g.wav,401,8.166375,0
2131,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030d.wav,401,9.1539375,0
2132,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0216.wav,401,6.3598125,0
2133,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0311.wav,401,10.525625,0
2134,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010p.wav,401,5.2828125,0
2135,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020m.wav,401,6.137875,0
2136,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0309.wav,401,11.4668125,0
2137,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0303.wav,401,7.973375,0
2138,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010u.wav,401,8.006,0
2139,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010w.wav,401,6.117,0
2140,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010l.wav,401,6.0409375,0
2141,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010f.wav,401,6.2216875,0
2142,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0312.wav,401,7.548625,0
2143,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o031d.wav,401,8.5926875,0
2144,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010b.wav,401,5.6391875,0
2145,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020j.wav,401,5.8484375,0
2146,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020a.wav,401,12.26275,0
2147,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c021a.wav,401,8.660875,0
2148,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030h.wav,401,15.1573125,0
2149,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030r.wav,401,14.181625,0
2150,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010j.wav,401,6.15525,0
2153,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030x.wav,401,8.781375,0
2154,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010e.wav,401,5.905,0
2155,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020f.wav,401,6.08525,0
2157,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030v.wav,401,5.77925,0
2158,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010a.wav,401,5.8545,0
2159,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030u.wav,401,5.068,0
2160,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o031a.wav,401,15.6348125,0
2162,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0213.wav,401,9.2435,0
2163,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020u.wav,401,11.245875,0
2165,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0215.wav,401,9.663,0
2166,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0107.wav,401,6.29975,0
2167,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020n.wav,401,5.9884375,0
2168,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0103.wav,401,5.003875,0
2170,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c021c.wav,401,9.05325,0
2171,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0108.wav,401,5.4433125,0
2172,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030c.wav,401,7.297625,0
2173,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0204.wav,401,7.1054375,0
2175,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010n.wav,401,6.235875,0
2176,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030l.wav,401,5.8115625,0
2177,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030o.wav,401,11.351625,0
2178,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020h.wav,401,10.7365625,0
2179,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0301.wav,401,14.190125,0
2181,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0207.wav,401,8.6954375,0
2182,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0205.wav,401,8.3406875,0
2184,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020t.wav,401,5.6149375,0
2185,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020l.wav,401,7.48375,0
2186,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010v.wav,401,6.2909375,0
2188,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020r.wav,401,7.264625,0
2189,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030f.wav,401,11.5300625,0
2190,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0208.wav,401,10.7961875,0
2191,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010m.wav,401,6.050625,0
2192,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0305.wav,401,8.985375,0
2193,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0214.wav,401,6.156,0
2194,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0113.wav,401,5.016625,0
2195,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0104.wav,401,5.3056875,0
2196,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0314.wav,401,9.0851875,0
2197,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0209.wav,401,10.5528125,0
2198,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010z.wav,401,6.3275625,0
2199,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0110.wav,401,5.698125,0
2200,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020q.wav,401,6.7268125,0
2201,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030m.wav,401,11.27325,0
2202,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0319.wav,401,12.094875,0
2203,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0212.wav,401,7.18925,0
2204,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010r.wav,401,5.9043125,0
2205,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020b.wav,401,7.832375,0
2206,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030p.wav,401,6.8516875,0
2207,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0210.wav,401,8.04725,0
2208,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0201.wav,401,9.49425,0
2209,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0304.wav,401,12.5729375,0
2211,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030z.wav,401,9.4310625,0
2212,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010d.wav,401,6.3616875,0
2213,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0109.wav,401,5.747,0
2214,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0316.wav,401,12.6709375,0
2215,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0101.wav,401,5.4380625,0
2216,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020z.wav,401,7.5379375,0
2217,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a0105.wav,401,5.817,0
2218,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o030j.wav,401,14.775375,0
2219,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0206.wav,401,7.96725,0
2220,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010i.wav,401,6.208125,0
2221,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c020c.wav,401,5.5715625,0
2223,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010y.wav,401,5.5495,0
2224,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401o0302.wav,401,5.405,0
2225,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401c0211.wav,401,6.873,0
2226,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010c.wav,401,5.588375,0
2227,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010o.wav,401,5.8879375,0
2228,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/401/401a010s.wav,401,6.72475,0
2230,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010d.wav,209,10.48,0
2232,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c0108.wav,209,6.94,0
2234,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c0101.wav,209,7.46,0
2235,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010j.wav,209,5.24,0
2237,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010j.wav,209,9.8,0
2238,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010k.wav,209,7.52,0
2239,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o0101.wav,209,7.74,0
2240,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010n.wav,209,6.46,0
2243,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010q.wav,209,7.6,0
2244,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010t.wav,209,5.04,0
2245,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010h.wav,209,10.1,0
2246,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010r.wav,209,5.0,0
2249,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010h.wav,209,5.26,0
2253,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a0107.wav,209,5.42,0
2254,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010d.wav,209,5.3,0
2255,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o0109.wav,209,6.8,0
2258,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o0105.wav,209,7.1,0
2259,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o0108.wav,209,13.0,0
2260,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010l.wav,209,5.04,0
2261,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010i.wav,209,5.2,0
2262,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010h.wav,209,5.4,0
2264,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010x.wav,209,5.16,0
2265,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c0106.wav,209,10.26,0
2266,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a0103.wav,209,5.02,0
2267,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010l.wav,209,8.94,0
2270,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o0103.wav,209,8.52,0
2271,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010e.wav,209,5.72,0
2273,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o0106.wav,209,5.94,0
2276,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010m.wav,209,9.62,0
2277,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010f.wav,209,6.1,0
2278,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010z.wav,209,5.0,0
2279,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010l.wav,209,6.36,0
2281,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010q.wav,209,5.44,0
2282,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c0104.wav,209,7.16,0
2283,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010m.wav,209,9.68,0
2285,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010a.wav,209,5.02,0
2286,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010p.wav,209,10.92,0
2287,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010e.wav,209,5.38,0
2288,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010v.wav,209,5.0,0
2289,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c0105.wav,209,8.56,0
2291,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010c.wav,209,5.02,0
2292,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a0106.wav,209,5.26,0
2295,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a0105.wav,209,5.22,0
2296,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010b.wav,209,7.12,0
2297,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o0104.wav,209,13.84,0
2299,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209a010u.wav,209,5.04,0
2300,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010o.wav,209,7.24,0
2306,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010i.wav,209,6.18,0
2307,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010e.wav,209,8.22,0
2308,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o0102.wav,209,9.6,0
2309,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209o010b.wav,209,10.42,0
2311,/dsi/gannot-lab/datasets/sharon_db/wsj0/Train/209/209c010c.wav,209,7.14,0
